scenario_id,Q_day,unit_cost_reduction,buy_reduction_MWh,sell_reduction_MWh,self_ratio_gain,green_ratio_gain,sell_ratio_reduction
W2P2,45,422.66648666666697,67.93019999999996,67.93020000000001,0.1696795755650139,0.09942653903574245,0.16967957556501412
W2P2,36,187.69439166666507,21.115800000000036,21.11580000000015,0.0527441400395664,0.03779317010309308,0.052744140039566345
W2P3,72,-0.0,-0.0,-0.0,0.0,0.0,-0.0
W2P3,63,51.08958571428593,7.582200000000057,7.5822,0.032321897486614626,0.008133487803308276,0.032321897486614605
W2P3,54,339.3751277777819,43.37820000000022,43.3782,0.18491542475190126,0.053704501559946605,0.18491542475190123
W2P3,45,385.96244000000115,77.34240000000023,77.34240000000001,0.3297002353101661,0.11320277509440602,0.3297002353101661
W2P3,36,546.5345499999967,87.3943999999999,87.39440000000003,0.372550557582785,0.1564189576174112,0.372550557582785
W2P4,72,-0.0,-0.0,-0.0,0.0,0.0,-0.0
W2P4,63,22.611699999995835,3.3558000000000447,3.3558,0.01974650473097017,0.0035997940400334383,0.0197465047309702
W2P4,54,119.63196111111483,15.218200000000365,15.2182,0.0895483218001224,0.0188409349774675,0.08954832180012239
W2P4,45,160.137326666666,33.494600000000105,33.494600000000034,0.19709198324153865,0.049024618717250806,0.19709198324153857
W2P4,36,212.6806833333303,35.45679999999987,35.45680000000003,0.20863813962246414,0.06346076746849938,0.20863813962246403
W3P1,72,-0.0,-0.0,-0.0,0.0,0.0,-0.0
W3P1,63,122.20401428571313,33.54619999999977,33.54620000000001,0.04296168229086628,0.035985282444058075,0.04296168229086628
W3P1,54,27.66834999999901,6.510200000000111,6.510200000000168,0.00833743148404309,0.008059971277175393,0.008337431484043034
W3P1,45,-4.547473508864641e-13,1.1368683772161603e-13,1.1368683772161603e-13,2.220446049250313e-16,2.220446049250313e-16,1.1102230246251565e-16
W3P1,36,-9.094947017729282e-13,1.1368683772161603e-13,1.1368683772161603e-13,1.1102230246251565e-16,2.220446049250313e-16,1.1102230246251565e-16
W3P2,72,-0.0,-0.0,-0.0,0.0,0.0,-0.0
W3P2,63,151.0832047619033,25.226199999999835,25.226200000000006,0.048300145515815296,0.02706035056102618,0.04830014551581528
W3P2,54,270.20403888888814,47.32979999999998,47.329800000000006,0.09062150570575167,0.058596790967166856,0.09062150570575173
W3P2,45,238.66941999999926,40.62420000000009,40.6242000000002,0.07778241556253385,0.059459910424168205,0.07778241556253387
W3P2,36,62.733024999998634,7.694200000000137,7.694200000000137,0.014731944550815945,0.013771119702176593,0.01473194455081589
W3P3,72,-0.0,-0.0,-0.0,0.0,0.0,-0.0
W3P3,63,157.03939523809458,23.30619999999999,23.306200000000004,0.06537136766520812,0.0250007508957113,0.06537136766520812
W3P3,54,450.42833333333147,71.08400000000006,71.084,0.19938292381914058,0.08800574456494825,0.19938292381914058
W3P3,45,596.2847999999985,100.43,100.43,0.28169527656232474,0.14699511138432714,0.2816952765623247
W3P3,36,687.7987500000008,107.8900000000001,107.89000000000006,0.30261976887692155,0.1931020904925545,0.30261976887692144
W3P4,72,-0.0,-0.0,-0.0,0.0,0.0,-0.0
W3P4,63,112.74046190475656,16.731799999999794,16.7318,0.0573242428395232,0.0179483383750616,0.057324242839523094
W3P4,54,347.950072222221,44.26220000000001,44.26220000000001,0.15164519665616005,0.0547989402268112,0.15164519665616008
W3P4,45,391.02822000000106,76.67220000000009,76.6722,0.2626839797176922,0.1122218319135857,0.2626839797176922
W3P4,36,611.8877999999986,95.98240000000004,95.98240000000001,0.32884198985884616,0.1717898052691867,0.32884198985884616
W4P1,72,-0.0,-0.0,-0.0,0.0,0.0,-0.0
W4P1,63,118.38214285714184,17.829999999999956,17.83000000000004,0.02033243473778812,0.01912638647529563,0.020332434737788063
W4P1,54,-9.094947017729282e-13,8.526512829121202e-14,2.2737367544323206e-13,2.220446049250313e-16,1.1102230246251565e-16,2.7755575615628914e-16
W4P1,45,-1.8189894035458565e-12,8.526512829121202e-14,2.2737367544323206e-13,2.220446049250313e-16,2.220446049250313e-16,2.7755575615628914e-16
W4P1,36,-2.5011104298755527e-12,8.526512829121202e-14,2.2737367544323206e-13,2.7755575615628914e-16,3.3306690738754696e-16,3.3306690738754696e-16
W4P2,72,-0.0,-0.0,-0.0,0.0,0.0,-0.0
W4P2,63,165.75244285714234,30.162200000000155,30.162200000000006,0.04877741912530509,0.03235523803394058,0.048777419125304845
W4P2,54,296.0784277777766,64.23780000000016,64.23780000000025,0.10388347316467383,0.07952978755014128,0.10388347316467364
W4P2,45,122.97017999999935,24.11180000000013,24.111800000000187,0.038992890918617795,0.03529141418576753,0.038992890918617795
W4P2,36,4.547473508864641e-13,1.1368683772161603e-13,1.1368683772161603e-13,1.1102230246251565e-16,0.0,2.220446049250313e-16
W4P3,72,-0.0,-0.0,-0.0,0.0,0.0,-0.0
W4P3,63,180.5809523809521,26.80000000000024,26.80000000000001,0.05921291018196928,0.02874857866168945,0.059212910181969246
W4P3,54,461.1023722222235,59.65580000000011,59.6558,0.13180572862811635,0.07385702966374497,0.1318057286281164
W4P3,45,631.9382866666665,108.22619999999992,108.2262,0.23911896492297902,0.15840607710547117,0.23911896492297902
W4P3,36,443.39527499999986,69.55220000000008,69.55220000000011,0.15367120043128235,0.12448489404352825,0.15367120043128232
W4P4,72,-0.0,-0.0,-0.0,0.0,0.0,-0.0
W4P4,63,113.57598571428662,16.855800000000272,16.8558,0.043446814652905896,0.01808135418678003,0.04344681465290594
W4P4,54,389.48818333333475,49.54620000000011,49.5462,0.12770824097081168,0.061340811172188536,0.1277082409708117
W4P4,45,437.15261999999893,85.71620000000007,85.7162,0.22093854068934238,0.1254591493223267,0.22093854068934232
W4P4,36,541.3152749999999,84.9122000000001,84.91220000000007,0.21886618346032127,0.15197630297823617,0.21886618346032122
W5P1,72,-0.0,-0.0,-0.0,0.0,0.0,-0.0
W5P1,63,123.35515714285702,33.86220000000014,33.86219999999997,0.04132459544555911,0.036324258222308226,0.041324595445559026
W5P1,54,40.97934999999961,9.64220000000006,9.642200000000003,0.01176710356105537,0.011937552617243496,0.011767103561055425
W5P1,45,-4.547473508864641e-13,5.684341886080802e-14,1.1368683772161603e-13,1.1102230246251565e-16,2.220446049250313e-16,1.1102230246251565e-16
W5P1,36,-6.821210263296962e-13,5.684341886080802e-14,1.1368683772161603e-13,1.6653345369377348e-16,2.220446049250313e-16,1.1102230246251565e-16
W5P2,72,-0.0,-0.0,-0.0,0.0,0.0,-0.0
W5P2,63,122.56958571428459,25.54219999999998,25.54220000000005,0.045541133259636934,0.02739932633927611,0.04554113325963709
W5P2,54,234.33714999999847,47.03380000000004,47.03380000000004,0.08386014335128211,0.05823032734115785,0.08386014335128204
W5P2,45,177.89081999999962,26.776200000000074,26.776200000000088,0.04774132582106072,0.03919118292790036,0.04774132582106069
W5P2,36,43.68149999999923,6.852000000000089,6.852000000000146,0.012216952537175363,0.012263745704467532,0.012216952537175307
W5P3,72,-0.0,-0.0,-0.0,0.0,0.0,-0.0
W5P3,63,159.1686333333273,23.622199999999566,23.62220000000002,0.05978790179701343,0.02533972667396095,0.05978790179701347
W5P3,54,469.7153333333317,63.96799999999979,63.96800000000001,0.16190331561629967,0.079195760907245,0.1619033156162997
W5P3,45,666.9986266666665,100.84359999999998,100.8436,0.2552356365477094,0.14760048007962284,0.2552356365477094
W5P3,36,598.1534999999994,93.82800000000015,93.82800000000006,0.23747911921032672,0.16793384879725087,0.23747911921032666
W5P4,72,-0.0,-0.0,-0.0,0.0,0.0,-0.0
W5P4,63,150.54387142857013,22.342200000000048,22.3422,0.06760939296737878,0.023966660230417713,0.06760939296737882
W5P4,54,419.31955555555396,55.672000000000025,55.672000000000004,0.1684681958482117,0.06892487495666816,0.16846819584821163
W5P4,45,472.86384,92.71840000000009,92.7184,0.2805737456878291,0.13570797107812999,0.28057374568782917
W5P4,36,702.6792749999986,110.22419999999988,110.2242,0.33354778187980394,0.1972798539518899,0.333547781879804
W6P1,72,-0.0,-0.0,-0.0,0.0,0.0,-0.0
W6P1,63,117.20601428571172,32.17419999999987,32.17420000000001,0.044951100927685284,0.03451352684988518,0.044951100927685284
W6P1,54,60.53784999999971,14.244200000000262,14.244200000000404,0.01990080473901923,0.017635071559451543,0.01990080473901923
W6P1,45,-1.3642420526593924e-12,-5.684341886080802e-14,1.1368683772161603e-13,1.1102230246251565e-16,2.220446049250313e-16,1.6653345369377348e-16
W6P1,36,-1.8189894035458565e-12,-5.684341886080802e-14,1.7053025658242404e-13,2.220446049250313e-16,3.3306690738754696e-16,3.3306690738754696e-16
W6P2,72,-0.0,-0.0,-0.0,0.0,0.0,-0.0
W6P2,63,160.73187142857387,23.85420000000022,23.854199999999985,0.05217454068241467,0.025588594966853395,0.05217454068241466
W6P2,54,322.09781666667095,46.90580000000034,46.9058,0.10259361329833772,0.058071856583964965,0.1025936132983377
W6P2,45,461.0875800000031,73.9498000000001,73.94979999999987,0.16174496937882732,0.10823717104300223,0.16174496937882735
W6P2,36,225.82122499999969,25.74380000000008,25.743800000000135,0.05630752405949291,0.04607638888888915,0.05630752405949285
W6P3,72,-0.0,-0.0,-0.0,0.0,0.0,-0.0
W6P3,63,147.7947285714281,21.93419999999992,21.93420000000001,0.0752614603348889,0.02352899530153829,0.07526146033488887
W6P3,54,423.89377777777645,58.53600000000006,58.53600000000002,0.2008509470216855,0.07247065814886355,0.20085094702168552
W6P3,45,505.76904000000013,99.17040000000003,99.1704,0.3402772440296459,0.1451514885395626,0.3402772440296459
W6P3,36,776.5910249999988,121.81820000000005,121.81819999999999,0.41798723579467467,0.2180308562428407,0.41798723579467467
W6P4,72,-0.0,-0.0,-0.0,0.0,0.0,-0.0
W6P4,63,69.61665238094974,10.33179999999993,10.331800000000001,0.045554673721340366,0.01108300615734481,0.045554673721340394
W6P4,54,258.9135555555549,32.936000000000035,32.93600000000001,0.14522045855379195,0.04077650671024616,0.1452204585537919
W6P4,45,266.89417333333313,54.830400000000054,54.8304,0.24175661375661373,0.0802529199964872,0.24175661375661373
W6P4,36,403.7554666666674,65.83240000000006,65.8324,0.29026631393298064,0.11782717640320739,0.29026631393298064
