scenario_id,wind_scenario,pv_scenario,Q_day,total_cost,incremental_total_cost,unit_cost,incremental_unit_cost,E_load,E_re,E_buy,E_sell,E_curtail,E_self,R_self,R_green,R_sell,class,pass_self,pass_green,pass_green_2030,pass_sell,rate_vector,on_hours
W3P3,3,3,36,262499.536332877,223829.539332877,7291.65378702435,6217.48720369102,558.72,356.52,308.0798,105.8798,0,250.6402,0.703018624481095,0.448597150630011,0.296981375518905,部分满足,1,1,1,0,0 0 3 3 3 0 0 0 0 3 3 3 3 3 3 3 3 3 0 0 0 0 0 0,2 3 4 9 10 11 12 13 14 15 16 17
W3P4,3,4,72,618868.616232877,580198.619232877,8595.39744767884,8058.31415601218,1056.72,291.88,764.84,0,0,291.88,1,0.276213187977894,0,部分满足,1,0,0,1,3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23
W3P4,3,4,63,524317.506432877,485647.509432877,8322.50010210915,7708.69062591868,932.22,291.88,654.5376,14.1976,0,277.6824,0.951358092366726,0.297872176095771,0.048641907633274,部分满足,1,0,0,1,3 3 3 3 3 3 3 3 3 3 0 3 3 3 3 3 3 3 3 3 3 0 0 3,0 1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18 19 20 23
W3P4,3,4,54,433383.623532877,394713.626532877,8025.62265801623,7309.51160246068,807.72,291.88,548.5774,32.7374,0,259.1426,0.887839523091682,0.320832219085822,0.112160476908318,全满足,1,1,0,1,3 3 3 3 3 3 3 3 3 3 0 0 3 3 3 3 3 3 3 3 0 0 0 0,0 1 2 3 4 5 6 7 8 9 12 13 14 15 16 17 18 19
W3P4,3,4,45,340990.627332877,302320.630332877,7577.56949628615,6718.23622961948,683.22,291.88,445.6118,54.2718,0,237.6082,0.814061258051254,0.347776997160505,0.185938741948746,全满足,1,1,0,1,3 3 3 3 3 3 3 3 0 0 0 0 3 3 3 3 3 3 3 0 0 0 0 0,0 1 2 3 4 5 6 7 12 13 14 15 16 17 18
W3P4,3,4,36,250586.647332877,211916.650332877,6960.74020369102,5886.57362035769,558.72,291.88,349.2518,82.4118,0,209.4682,0.717651774701932,0.374907288087056,0.282348225298068,部分满足,1,1,1,0,3 3 3 3 3 3 3 0 0 0 0 0 3 3 3 3 3 0 0 0 0 0 0 0,0 1 2 3 4 5 6 12 13 14 15 16
W4P1,4,1,72,355389.296632877,316719.299632877,4935.9624532344,4398.87916156773,1056.72,876.924,353.502,173.706,0,703.218,0.801914419037454,0.665472405178288,0.198085580962546,全满足,1,1,1,1,3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23
W4P1,4,1,63,261492.727732877,222822.730732877,4150.67821798217,3536.86874179169,932.22,876.924,244.1278,188.8318,0,688.0922,0.784665717895736,0.738122117096823,0.215334282104264,部分满足,1,1,1,0,3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 0 0 0 3,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 23
W4P1,4,1,54,187183.759632877,148513.762632877,3466.36591912735,2750.25486357179,807.72,876.924,146.034,215.238,0,661.686,0.754553416259562,0.819202198781756,0.245446583740438,部分满足,1,1,1,0,0 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18
W4P1,4,1,45,128006.246532877,89336.2495328767,2844.58325628615,1985.24998961948,683.22,876.924,64.9062,258.6102,0,618.3138,0.705093942006377,0.904999560902785,0.294906057993623,部分满足,1,1,1,0,0 0 0 3 0 3 3 3 3 3 3 3 3 3 3 3 3 3 3 0 0 0 0 0,3 5 6 7 8 9 10 11 12 13 14 15 16 17 18
W4P1,4,1,36,60125.1906328767,21455.1936328767,1670.14418424657,595.977600913241,558.72,876.924,5.272,323.476,0,553.448,0.631124247939388,0.990564146620848,0.368875752060612,部分满足,1,1,1,0,0 0 0 0 0 0 3 3 3 3 3 3 3 3 3 3 3 3 0 0 0 0 0 0,6 7 8 9 10 11 12 13 14 15 16 17
W4P2,4,2,72,445192.668532877,406522.671532877,6183.23150740107,5646.1482157344,1056.72,618.364,448.0962,9.74020000000001,0,608.6238,0.984248436196156,0.575955598455599,0.0157515638038437,全满足,1,1,1,1,3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23
W4P2,4,2,63,351296.099632877,312626.102632877,5576.12856560122,4962.31908941074,932.22,618.364,338.722,24.866,0,593.498,0.959787439113532,0.636650146961018,0.0402125608864682,全满足,1,1,1,1,3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 0 0 0 3,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 23
W4P2,4,2,54,276987.131532877,238317.134532877,5129.3913246829,4413.28026912735,807.72,618.364,240.6282,51.2722,0,567.0918,0.917084112270443,0.702089585499926,0.0829158877295573,全满足,1,1,1,1,0 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18
W4P2,4,2,45,206119.210332877,167449.213332877,4580.42689628615,3721.09362961948,683.22,618.364,157.3226,92.4666,0,525.8974,0.850465745095122,0.769733614355552,0.149534254904878,全满足,1,1,1,1,0 0 0 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 0 0 0 0 0 0,3 4 5 6 7 8 9 10 11 12 13 14 15 16 17
W4P2,4,2,36,146396.722532877,107726.725532877,4066.57562591324,2992.40904257991,558.72,618.364,91.5462,151.1902,0,467.1738,0.755499673331565,0.83615012886598,0.244500326668435,部分满足,1,1,1,0,0 0 0 0 0 0 3 3 3 3 3 3 3 3 3 3 3 3 0 0 0 0 0 0,6 7 8 9 10 11 12 13 14 15 16 17
W4P3,4,3,72,542570.038632877,503900.041632877,7535.69498101218,6998.61168934551,1056.72,452.604,604.116,0,0,452.604,1,0.428310243016125,0,全满足,1,1,1,1,3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23
W4P3,4,3,63,448673.469732877,410003.472732877,7121.80110687106,6507.99163068058,932.22,452.604,494.7418,15.1258,0,437.4782,0.96658049862573,0.469286434532621,0.0334195013742698,全满足,1,1,1,1,3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 0 0 0 3,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 23
W4P3,4,3,54,374364.501632877,335694.504632877,6932.67595616438,6216.56490060883,807.72,452.604,396.648,41.532,0,411.072,0.908237664713524,0.508928836725598,0.0917623352864756,全满足,1,1,1,1,0 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18
W4P3,4,3,45,302069.326532877,263399.329532877,6712.65170073059,5853.31843406393,683.22,452.604,309.9802,79.3642,0,373.2398,0.824649804243887,0.546295190421826,0.175350195756113,全满足,1,1,1,1,0 0 0 3 3 3 3 3 3 3 0 3 3 3 3 3 3 3 3 0 0 0 0 0,3 4 5 6 7 8 9 11 12 13 14 15 16 17 18
